,Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,geo_id,total_pop,pc_white,pc_black,pc_hispanic,pc_income_below_poverty_line,percent_income_spent_on_rent,pc_pub_trans_commuters,pc_emp_education_health_social,pc_emp_arts_entertainment_recreation_accommodation_food,pc_emp_transportation_warehousing_utilities,HPSA_Score
22,2020-03-24,Bronx,611,2890,1188,7633,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
23,2020-03-25,Bronx,838,3728,1770,9403,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
24,2020-03-26,Bronx,829,4557,1428,10831,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
25,2020-03-27,Bronx,846,5403,1478,12309,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
26,2020-03-28,Bronx,901,6304,1529,13838,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
27,2020-03-29,Bronx,658,6962,1160,14998,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
28,2020-03-30,Bronx,804,7766,1341,16339,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
29,2020-03-31,Bronx,1095,8861,1818,18157,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
30,2020-04-01,Bronx,1066,9927,1754,19911,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
31,2020-04-02,Bronx,1159,11086,1946,21857,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
32,2020-04-03,Bronx,1229,12315,2108,23965,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
33,2020-04-04,Bronx,1053,13368,1778,25743,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
34,2020-04-05,Bronx,959,14327,1628,27371,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
35,2020-04-06,Bronx,1021,15348,1996,29367,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
36,2020-04-07,Bronx,1278,16626,2562,31929,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
37,2020-04-08,Bronx,1166,17792,2348,34277,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
38,2020-04-09,Bronx,1368,19160,2637,36914,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
39,2020-04-10,Bronx,1317,20477,2580,39494,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
40,2020-04-11,Bronx,964,21441,2081,41575,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
41,2020-04-12,Bronx,764,22205,1623,43198,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
42,2020-04-13,Bronx,1061,23266,2294,45492,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
43,2020-04-14,Bronx,1387,24653,2622,48114,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
44,2020-04-15,Bronx,1279,25932,2939,51053,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
45,2020-04-16,Bronx,1103,27035,2793,53846,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
46,2020-04-17,Bronx,984,28019,2597,56443,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
47,2020-04-18,Bronx,804,28823,2162,58605,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
48,2020-04-19,Bronx,549,29372,1707,60312,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
49,2020-04-20,Bronx,617,29989,2050,62362,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
50,2020-04-21,Bronx,879,30868,2942,65304,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
51,2020-04-22,Bronx,791,31659,3084,68388,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
52,2020-04-23,Bronx,1042,32701,3691,72079,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
53,2020-04-24,Bronx,1482,34183,4800,76879,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
54,2020-04-25,Bronx,787,34970,2967,79846,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
55,2020-04-26,Bronx,586,35556,2363,82209,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
56,2020-04-27,Bronx,438,35994,2107,84316,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
57,2020-04-28,Bronx,606,36600,2938,87254,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
58,2020-04-29,Bronx,644,37244,2977,90231,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
59,2020-04-30,Bronx,541,37785,2824,93055,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
60,2020-05-01,Bronx,665,38450,3694,96749,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
61,2020-05-02,Bronx,466,38916,2857,99606,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
62,2020-05-03,Bronx,307,39223,1869,101475,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
63,2020-05-04,Bronx,253,39476,2001,103476,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
64,2020-05-05,Bronx,363,39839,2657,106133,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
65,2020-05-06,Bronx,342,40181,2786,108919,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
66,2020-05-07,Bronx,352,40533,3078,111997,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
67,2020-05-08,Bronx,271,40804,2873,114870,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
68,2020-05-09,Bronx,255,41059,2935,117805,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
69,2020-05-10,Bronx,237,41296,2140,119945,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
70,2020-05-11,Bronx,145,41441,1510,121455,36005.0,1437872.0,0.09310564500873512,0.292985050129636,0.5589064951539497,0.2834243938264324,35.7,0.5812741225235328,0.3247909451244592,0.1231749144222262,0.07547464396456349,18.584615384615386
71,2020-03-02,Kings,0,0,0,0,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
72,2020-03-03,Kings,0,0,2,2,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
73,2020-03-04,Kings,1,1,4,6,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
74,2020-03-05,Kings,0,1,7,13,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
75,2020-03-06,Kings,3,4,12,25,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
76,2020-03-07,Kings,0,4,9,34,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
77,2020-03-08,Kings,2,6,10,44,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
78,2020-03-09,Kings,1,7,31,75,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
79,2020-03-10,Kings,7,14,29,104,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
80,2020-03-11,Kings,2,16,24,128,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
81,2020-03-12,Kings,8,24,59,187,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
82,2020-03-13,Kings,17,41,136,323,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
83,2020-03-14,Kings,17,58,99,422,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
84,2020-03-15,Kings,26,84,166,588,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
85,2020-03-16,Kings,39,123,171,759,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
86,2020-03-17,Kings,264,387,741,1500,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
87,2020-03-18,Kings,273,660,795,2295,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
88,2020-03-19,Kings,674,1334,1553,3848,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
89,2020-03-20,Kings,538,1872,1378,5226,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
90,2020-03-21,Kings,893,2765,1941,7167,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
91,2020-03-22,Kings,702,3467,1506,8673,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
92,2020-03-23,Kings,700,4167,1422,10095,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
93,2020-03-24,Kings,779,4946,1474,11569,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
94,2020-03-25,Kings,755,5701,1550,13119,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
95,2020-03-26,Kings,1106,6807,1905,15024,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
96,2020-03-27,Kings,1238,8045,2254,17278,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
97,2020-03-28,Kings,973,9018,1790,19068,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
98,2020-03-29,Kings,1011,10029,1627,20695,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
99,2020-03-30,Kings,1888,11917,3113,23808,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
100,2020-03-31,Kings,1198,13115,2011,25819,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
101,2020-04-01,Kings,1189,14304,2041,27860,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
102,2020-04-02,Kings,1396,15700,2512,30372,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
103,2020-04-03,Kings,1804,17504,3234,33606,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
104,2020-04-04,Kings,1054,18558,1990,35596,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
105,2020-04-05,Kings,1144,19702,2013,37609,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
106,2020-04-06,Kings,1177,20879,2245,39854,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
107,2020-04-07,Kings,1203,22082,2607,42461,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
108,2020-04-08,Kings,1312,23394,2565,45026,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
109,2020-04-09,Kings,1321,24715,2578,47604,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
110,2020-04-10,Kings,1528,26243,2887,50491,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
111,2020-04-11,Kings,1228,27471,2670,53161,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
112,2020-04-12,Kings,933,28404,2029,55190,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
113,2020-04-13,Kings,902,29306,2055,57245,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
114,2020-04-14,Kings,2663,31969,5103,62348,36047.0,2600747.0,0.3617264578215413,0.3028764428066244,0.19197522865545935,0.20940983494357585,32.5,0.5993122671695039,0.2843636459202513,0.1023000532183991,0.0649831146560843,14.748275862068976
