,ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location,state_name,county,total_pop,white_pop,black_pop,hispanic_pop,poverty,percent_income_spent_on_rent,employed_pop,commuters_by_public_transportation,employed_education_health_social,employed_arts_entertainment_recreation_accommodation_food,employed_transportation_warehousing_utilities
71,60651,12,03/15/2020,03/21/2020,6.0,6.0,9.0,9.3,58,66,90,102.7,0.1,0.1,0,0,0.0,0.0,64267,60651-12,POINT (-87.741017 41.901964),Illinois,"Cook County, DuPage County",63218.0,2623.0,32370.0,26860.0,16159.0,38.0,25900.0,5699.0,6189.0,3651.0,2483.0
72,60651,15,04/05/2020,04/11/2020,130.0,257.0,202.0,399.9,263,682,409,1061.2,0.5,0.4,6,13,9.3,20.2,64267,60651-15,POINT (-87.741017 41.901964),Illinois,"Cook County, DuPage County",63218.0,2623.0,32370.0,26860.0,16159.0,38.0,25900.0,5699.0,6189.0,3651.0,2483.0
73,60651,11,03/08/2020,03/14/2020,,,,,8,8,12,12.4,,,0,0,0.0,0.0,64267,60651-11,POINT (-87.741017 41.901964),Illinois,"Cook County, DuPage County",63218.0,2623.0,32370.0,26860.0,16159.0,38.0,25900.0,5699.0,6189.0,3651.0,2483.0
74,60651,16,04/12/2020,04/18/2020,118.0,375.0,184.0,583.5,331,1013,515,1576.2,0.4,0.4,5,18,7.8,28.0,64267,60651-16,POINT (-87.741017 41.901964),Illinois,"Cook County, DuPage County",63218.0,2623.0,32370.0,26860.0,16159.0,38.0,25900.0,5699.0,6189.0,3651.0,2483.0
75,60651,17,04/19/2020,04/25/2020,186.0,561.0,289.0,872.9,530,1543,825,2400.9,0.4,0.4,12,30,18.7,46.7,64267,60651-17,POINT (-87.741017 41.901964),Illinois,"Cook County, DuPage County",63218.0,2623.0,32370.0,26860.0,16159.0,38.0,25900.0,5699.0,6189.0,3651.0,2483.0
76,60651,13,03/22/2020,03/28/2020,49.0,55.0,76.0,85.6,150,216,233,336.1,0.3,0.3,0,0,0.0,0.0,64267,60651-13,POINT (-87.741017 41.901964),Illinois,"Cook County, DuPage County",63218.0,2623.0,32370.0,26860.0,16159.0,38.0,25900.0,5699.0,6189.0,3651.0,2483.0
77,60651,10,03/01/2020,03/07/2020,,,,,0,0,0,0.0,,,0,0,0.0,0.0,64267,60651-10,POINT (-87.741017 41.901964),Illinois,"Cook County, DuPage County",63218.0,2623.0,32370.0,26860.0,16159.0,38.0,25900.0,5699.0,6189.0,3651.0,2483.0
78,60651,18,04/26/2020,05/02/2020,218.0,779.0,339.0,1212.1,737,2280,1147,3547.7,0.3,0.3,7,37,10.9,57.6,64267,60651-18,POINT (-87.741017 41.901964),Illinois,"Cook County, DuPage County",63218.0,2623.0,32370.0,26860.0,16159.0,38.0,25900.0,5699.0,6189.0,3651.0,2483.0
79,60651,14,03/29/2020,04/04/2020,72.0,127.0,112.0,197.6,203,419,316,652.0,0.4,0.3,7,7,10.9,10.9,64267,60651-14,POINT (-87.741017 41.901964),Illinois,"Cook County, DuPage County",63218.0,2623.0,32370.0,26860.0,16159.0,38.0,25900.0,5699.0,6189.0,3651.0,2483.0
80,60636,17,04/19/2020,04/25/2020,76.0,319.0,186.0,779.6,235,787,574,1923.5,0.3,0.4,5,28,12.2,68.4,40916,60636-17,POINT (-87.668597 41.77599),Illinois,"Cook County, DuPage County",32203.0,338.0,28931.0,2472.0,10182.0,38.5,9394.0,2550.0,2567.0,926.0,1157.0
81,60636,10,03/01/2020,03/07/2020,,,,,0,0,0,0.0,,,0,0,0.0,0.0,40916,60636-10,POINT (-87.668597 41.77599),Illinois,"Cook County, DuPage County",32203.0,338.0,28931.0,2472.0,10182.0,38.5,9394.0,2550.0,2567.0,926.0,1157.0
82,60636,14,03/29/2020,04/04/2020,59.0,102.0,144.0,249.3,136,292,332,713.7,0.4,0.3,6,8,14.7,19.6,40916,60636-14,POINT (-87.668597 41.77599),Illinois,"Cook County, DuPage County",32203.0,338.0,28931.0,2472.0,10182.0,38.5,9394.0,2550.0,2567.0,926.0,1157.0
83,60636,18,04/26/2020,05/02/2020,75.0,394.0,183.0,962.9,265,1052,648,2571.1,0.3,0.4,5,33,12.2,80.7,40916,60636-18,POINT (-87.668597 41.77599),Illinois,"Cook County, DuPage County",32203.0,338.0,28931.0,2472.0,10182.0,38.5,9394.0,2550.0,2567.0,926.0,1157.0
84,60636,19,05/03/2020,05/09/2020,88.0,482.0,215.0,1178.0,302,1354,738,3309.2,0.3,0.4,4,37,9.8,90.4,40916,60636-19,POINT (-87.668597 41.77599),Illinois,"Cook County, DuPage County",32203.0,338.0,28931.0,2472.0,10182.0,38.5,9394.0,2550.0,2567.0,926.0,1157.0
85,60636,13,03/22/2020,03/28/2020,34.0,43.0,83.0,105.1,98,156,240,381.3,0.3,0.3,1,2,2.4,4.9,40916,60636-13,POINT (-87.668597 41.77599),Illinois,"Cook County, DuPage County",32203.0,338.0,28931.0,2472.0,10182.0,38.5,9394.0,2550.0,2567.0,926.0,1157.0
86,60636,15,04/05/2020,04/11/2020,76.0,178.0,186.0,435.0,108,400,264,977.6,0.7,0.4,9,17,22.0,41.5,40916,60636-15,POINT (-87.668597 41.77599),Illinois,"Cook County, DuPage County",32203.0,338.0,28931.0,2472.0,10182.0,38.5,9394.0,2550.0,2567.0,926.0,1157.0
87,60636,12,03/15/2020,03/21/2020,9.0,9.0,22.0,22.0,52,58,127,141.8,0.2,0.2,1,1,2.4,2.4,40916,60636-12,POINT (-87.668597 41.77599),Illinois,"Cook County, DuPage County",32203.0,338.0,28931.0,2472.0,10182.0,38.5,9394.0,2550.0,2567.0,926.0,1157.0
88,60636,16,04/12/2020,04/18/2020,65.0,243.0,159.0,593.9,152,552,372,1349.1,0.4,0.4,6,23,14.7,56.2,40916,60636-16,POINT (-87.668597 41.77599),Illinois,"Cook County, DuPage County",32203.0,338.0,28931.0,2472.0,10182.0,38.5,9394.0,2550.0,2567.0,926.0,1157.0
89,60636,11,03/08/2020,03/14/2020,,,,,6,6,15,14.7,,,0,0,0.0,0.0,40916,60636-11,POINT (-87.668597 41.77599),Illinois,"Cook County, DuPage County",32203.0,338.0,28931.0,2472.0,10182.0,38.5,9394.0,2550.0,2567.0,926.0,1157.0
90,60634,13,03/22/2020,03/28/2020,40.0,49.0,54.0,66.0,341,416,459,559.9,0.1,0.1,0,0,0.0,0.0,74298,60634-13,POINT (-87.797373 41.944967000000005),Illinois,"Cook County, Cook County, DuPage County",75995.0,41060.0,1337.0,29065.0,7053.0,30.1,38783.0,4014.0,7817.0,3296.0,2865.0
91,60634,14,03/29/2020,04/04/2020,59.0,108.0,79.0,145.4,370,786,498,1057.9,0.2,0.1,4,4,5.4,5.4,74298,60634-14,POINT (-87.797373 41.944967000000005),Illinois,"Cook County, Cook County, DuPage County",75995.0,41060.0,1337.0,29065.0,7053.0,30.1,38783.0,4014.0,7817.0,3296.0,2865.0
92,60634,19,05/03/2020,05/09/2020,173.0,879.0,233.0,1183.1,645,3754,868,5052.6,0.3,0.2,4,26,5.4,35.0,74298,60634-19,POINT (-87.797373 41.944967000000005),Illinois,"Cook County, Cook County, DuPage County",75995.0,41060.0,1337.0,29065.0,7053.0,30.1,38783.0,4014.0,7817.0,3296.0,2865.0
93,60634,15,04/05/2020,04/11/2020,132.0,240.0,178.0,323.0,432,1218,581,1639.3,0.3,0.2,3,7,4.0,9.4,74298,60634-15,POINT (-87.797373 41.944967000000005),Illinois,"Cook County, Cook County, DuPage County",75995.0,41060.0,1337.0,29065.0,7053.0,30.1,38783.0,4014.0,7817.0,3296.0,2865.0
94,60634,10,03/01/2020,03/07/2020,,,,,3,3,4,4.0,,,0,0,0.0,0.0,74298,60634-10,POINT (-87.797373 41.944967000000005),Illinois,"Cook County, Cook County, DuPage County",75995.0,41060.0,1337.0,29065.0,7053.0,30.1,38783.0,4014.0,7817.0,3296.0,2865.0
95,60634,11,03/08/2020,03/14/2020,,,,,4,7,5,9.4,,,0,0,0.0,0.0,74298,60634-11,POINT (-87.797373 41.944967000000005),Illinois,"Cook County, Cook County, DuPage County",75995.0,41060.0,1337.0,29065.0,7053.0,30.1,38783.0,4014.0,7817.0,3296.0,2865.0
96,60634,18,04/26/2020,05/02/2020,213.0,706.0,287.0,950.2,733,3109,987,4184.5,0.3,0.2,6,22,8.1,29.6,74298,60634-18,POINT (-87.797373 41.944967000000005),Illinois,"Cook County, Cook County, DuPage County",75995.0,41060.0,1337.0,29065.0,7053.0,30.1,38783.0,4014.0,7817.0,3296.0,2865.0
97,60634,16,04/12/2020,04/18/2020,107.0,347.0,144.0,467.0,526,1744,708,2347.3,0.2,0.2,4,11,5.4,14.8,74298,60634-16,POINT (-87.797373 41.944967000000005),Illinois,"Cook County, Cook County, DuPage County",75995.0,41060.0,1337.0,29065.0,7053.0,30.1,38783.0,4014.0,7817.0,3296.0,2865.0
98,60634,12,03/15/2020,03/21/2020,9.0,9.0,12.0,12.1,68,75,92,100.9,0.1,0.1,0,0,0.0,0.0,74298,60634-12,POINT (-87.797373 41.944967000000005),Illinois,"Cook County, Cook County, DuPage County",75995.0,41060.0,1337.0,29065.0,7053.0,30.1,38783.0,4014.0,7817.0,3296.0,2865.0
99,60634,17,04/19/2020,04/25/2020,146.0,493.0,196.0,663.5,632,2376,851,3197.9,0.2,0.2,5,16,6.7,21.5,74298,60634-17,POINT (-87.797373 41.944967000000005),Illinois,"Cook County, Cook County, DuPage County",75995.0,41060.0,1337.0,29065.0,7053.0,30.1,38783.0,4014.0,7817.0,3296.0,2865.0
100,60624,19,05/03/2020,05/09/2020,85.0,566.0,223.0,1485.4,327,1847,858,4847.1,0.3,0.3,1,18,2.6,47.2,38105,60624-19,POINT (-87.722735 41.879417),Illinois,"Cook County, DuPage County",36158.0,989.0,32677.0,1915.0,15769.0,45.9,10704.0,3989.0,2976.0,1227.0,1294.0
101,60624,17,04/19/2020,04/25/2020,89.0,409.0,234.0,1073.3,290,1141,761,2994.4,0.3,0.4,7,17,18.4,44.6,38105,60624-17,POINT (-87.722735 41.879417),Illinois,"Cook County, DuPage County",36158.0,989.0,32677.0,1915.0,15769.0,45.9,10704.0,3989.0,2976.0,1227.0,1294.0
102,60624,13,03/22/2020,03/28/2020,37.0,45.0,97.0,118.1,135,226,354,593.1,0.3,0.2,0,0,0.0,0.0,38105,60624-13,POINT (-87.722735 41.879417),Illinois,"Cook County, DuPage County",36158.0,989.0,32677.0,1915.0,15769.0,45.9,10704.0,3989.0,2976.0,1227.0,1294.0
103,60624,18,04/26/2020,05/02/2020,72.0,481.0,189.0,1262.3,379,1520,995,3989.0,0.2,0.3,0,17,0.0,44.6,38105,60624-18,POINT (-87.722735 41.879417),Illinois,"Cook County, DuPage County",36158.0,989.0,32677.0,1915.0,15769.0,45.9,10704.0,3989.0,2976.0,1227.0,1294.0
104,60624,14,03/29/2020,04/04/2020,86.0,131.0,226.0,343.8,182,408,478,1070.7,0.5,0.3,5,5,13.1,13.1,38105,60624-14,POINT (-87.722735 41.879417),Illinois,"Cook County, DuPage County",36158.0,989.0,32677.0,1915.0,15769.0,45.9,10704.0,3989.0,2976.0,1227.0,1294.0
105,60624,15,04/05/2020,04/11/2020,109.0,240.0,286.0,629.8,195,603,512,1582.5,0.6,0.4,4,9,10.5,23.6,38105,60624-15,POINT (-87.722735 41.879417),Illinois,"Cook County, DuPage County",36158.0,989.0,32677.0,1915.0,15769.0,45.9,10704.0,3989.0,2976.0,1227.0,1294.0
106,60624,10,03/01/2020,03/07/2020,,,,,2,2,5,5.2,,,0,0,0.0,0.0,38105,60624-10,POINT (-87.722735 41.879417),Illinois,"Cook County, DuPage County",36158.0,989.0,32677.0,1915.0,15769.0,45.9,10704.0,3989.0,2976.0,1227.0,1294.0
107,60624,11,03/08/2020,03/14/2020,,,,,8,10,21,26.2,,,0,0,0.0,0.0,38105,60624-11,POINT (-87.722735 41.879417),Illinois,"Cook County, DuPage County",36158.0,989.0,32677.0,1915.0,15769.0,45.9,10704.0,3989.0,2976.0,1227.0,1294.0
108,60624,16,04/12/2020,04/18/2020,80.0,320.0,210.0,839.8,248,851,651,2233.3,0.3,0.4,1,10,2.6,26.2,38105,60624-16,POINT (-87.722735 41.879417),Illinois,"Cook County, DuPage County",36158.0,989.0,32677.0,1915.0,15769.0,45.9,10704.0,3989.0,2976.0,1227.0,1294.0
109,60624,12,03/15/2020,03/21/2020,8.0,8.0,21.0,21.0,81,91,213,238.8,0.1,0.1,0,0,0.0,0.0,38105,60624-12,POINT (-87.722735 41.879417),Illinois,"Cook County, DuPage County",36158.0,989.0,32677.0,1915.0,15769.0,45.9,10704.0,3989.0,2976.0,1227.0,1294.0
110,60655,18,04/26/2020,05/02/2020,21.0,174.0,74.0,609.5,250,1155,876,4045.5,0.1,0.2,1,7,3.5,24.5,28550,60655-18,POINT (-87.701434 41.696456),Illinois,"Cook County, DuPage County, Cook County",28804.0,23795.0,1913.0,2390.0,1040.0,24.3,14519.0,1159.0,4117.0,961.0,765.0
111,60655,11,03/08/2020,03/14/2020,,,,,5,5,18,17.5,,,0,0,0.0,0.0,28550,60655-11,POINT (-87.701434 41.696456),Illinois,"Cook County, DuPage County, Cook County",28804.0,23795.0,1913.0,2390.0,1040.0,24.3,14519.0,1159.0,4117.0,961.0,765.0
112,60655,14,03/29/2020,04/04/2020,28.0,48.0,98.0,168.1,167,342,585,1197.9,0.2,0.1,1,1,3.5,3.5,28550,60655-14,POINT (-87.701434 41.696456),Illinois,"Cook County, DuPage County, Cook County",28804.0,23795.0,1913.0,2390.0,1040.0,24.3,14519.0,1159.0,4117.0,961.0,765.0
113,60655,12,03/15/2020,03/21/2020,,,,,30,35,105,122.6,,,0,0,0.0,0.0,28550,60655-12,POINT (-87.701434 41.696456),Illinois,"Cook County, DuPage County, Cook County",28804.0,23795.0,1913.0,2390.0,1040.0,24.3,14519.0,1159.0,4117.0,961.0,765.0
114,60655,19,05/03/2020,05/09/2020,16.0,190.0,56.0,665.5,162,1317,567,4613.0,0.1,0.1,0,7,0.0,24.5,28550,60655-19,POINT (-87.701434 41.696456),Illinois,"Cook County, DuPage County, Cook County",28804.0,23795.0,1913.0,2390.0,1040.0,24.3,14519.0,1159.0,4117.0,961.0,765.0
115,60655,15,04/05/2020,04/11/2020,55.0,103.0,193.0,360.8,190,532,666,1863.4,0.3,0.2,2,3,7.0,10.5,28550,60655-15,POINT (-87.701434 41.696456),Illinois,"Cook County, DuPage County, Cook County",28804.0,23795.0,1913.0,2390.0,1040.0,24.3,14519.0,1159.0,4117.0,961.0,765.0
116,60655,13,03/22/2020,03/28/2020,19.0,20.0,66.0,70.1,140,175,490,613.0,0.1,0.1,0,0,0.0,0.0,28550,60655-13,POINT (-87.701434 41.696456),Illinois,"Cook County, DuPage County, Cook County",28804.0,23795.0,1913.0,2390.0,1040.0,24.3,14519.0,1159.0,4117.0,961.0,765.0
117,60655,16,04/12/2020,04/18/2020,31.0,134.0,109.0,469.4,188,720,658,2521.9,0.2,0.2,1,4,3.5,14.0,28550,60655-16,POINT (-87.701434 41.696456),Illinois,"Cook County, DuPage County, Cook County",28804.0,23795.0,1913.0,2390.0,1040.0,24.3,14519.0,1159.0,4117.0,961.0,765.0
118,60655,17,04/19/2020,04/25/2020,19.0,153.0,66.0,535.9,185,905,648,3169.9,0.1,0.2,2,6,7.0,21.0,28550,60655-17,POINT (-87.701434 41.696456),Illinois,"Cook County, DuPage County, Cook County",28804.0,23795.0,1913.0,2390.0,1040.0,24.3,14519.0,1159.0,4117.0,961.0,765.0
119,60655,10,03/01/2020,03/07/2020,,,,,0,0,0,0.0,,,0,0,0.0,0.0,28550,60655-10,POINT (-87.701434 41.696456),Illinois,"Cook County, DuPage County, Cook County",28804.0,23795.0,1913.0,2390.0,1040.0,24.3,14519.0,1159.0,4117.0,961.0,765.0
120,60649,18,04/26/2020,05/02/2020,81.0,496.0,174.0,1063.2,361,1702,774,3648.4,0.2,0.3,21,62,45.0,132.9,46650,60649-18,POINT (-87.571522 41.762202),Illinois,"Cook County, DuPage County",46024.0,1315.0,42598.0,1183.0,15134.0,38.5,18095.0,7730.0,5877.0,1399.0,2034.0
121,60649,10,03/01/2020,03/07/2020,,,,,1,1,2,2.1,,,0,0,0.0,0.0,46650,60649-10,POINT (-87.571522 41.762202),Illinois,"Cook County, DuPage County",46024.0,1315.0,42598.0,1183.0,15134.0,38.5,18095.0,7730.0,5877.0,1399.0,2034.0
122,60649,17,04/19/2020,04/25/2020,130.0,415.0,279.0,889.6,436,1341,935,2874.6,0.3,0.3,8,41,17.1,87.9,46650,60649-17,POINT (-87.571522 41.762202),Illinois,"Cook County, DuPage County",46024.0,1315.0,42598.0,1183.0,15134.0,38.5,18095.0,7730.0,5877.0,1399.0,2034.0
123,60649,11,03/08/2020,03/14/2020,,,,,2,3,4,6.4,,,0,0,0.0,0.0,46650,60649-11,POINT (-87.571522 41.762202),Illinois,"Cook County, DuPage County",46024.0,1315.0,42598.0,1183.0,15134.0,38.5,18095.0,7730.0,5877.0,1399.0,2034.0
124,60649,16,04/12/2020,04/18/2020,78.0,285.0,167.0,610.9,261,905,560,1940.0,0.3,0.3,11,33,23.6,70.7,46650,60649-16,POINT (-87.571522 41.762202),Illinois,"Cook County, DuPage County",46024.0,1315.0,42598.0,1183.0,15134.0,38.5,18095.0,7730.0,5877.0,1399.0,2034.0
125,60649,12,03/15/2020,03/21/2020,21.0,21.0,45.0,45.0,122,125,262,268.0,0.2,0.2,0,0,0.0,0.0,46650,60649-12,POINT (-87.571522 41.762202),Illinois,"Cook County, DuPage County",46024.0,1315.0,42598.0,1183.0,15134.0,38.5,18095.0,7730.0,5877.0,1399.0,2034.0
126,60649,13,03/22/2020,03/28/2020,38.0,59.0,82.0,126.5,153,278,328,595.9,0.2,0.2,3,3,6.4,6.4,46650,60649-13,POINT (-87.571522 41.762202),Illinois,"Cook County, DuPage County",46024.0,1315.0,42598.0,1183.0,15134.0,38.5,18095.0,7730.0,5877.0,1399.0,2034.0
127,60649,15,04/05/2020,04/11/2020,89.0,207.0,191.0,443.7,168,644,360,1380.5,0.5,0.3,12,22,25.7,47.2,46650,60649-15,POINT (-87.571522 41.762202),Illinois,"Cook County, DuPage County",46024.0,1315.0,42598.0,1183.0,15134.0,38.5,18095.0,7730.0,5877.0,1399.0,2034.0
128,60649,14,03/29/2020,04/04/2020,59.0,118.0,126.0,252.9,198,476,424,1020.4,0.3,0.2,7,10,15.0,21.4,46650,60649-14,POINT (-87.571522 41.762202),Illinois,"Cook County, DuPage County",46024.0,1315.0,42598.0,1183.0,15134.0,38.5,18095.0,7730.0,5877.0,1399.0,2034.0
129,60649,19,05/03/2020,05/09/2020,75.0,571.0,161.0,1224.0,430,2132,922,4570.2,0.2,0.3,10,72,21.4,154.3,46650,60649-19,POINT (-87.571522 41.762202),Illinois,"Cook County, DuPage County",46024.0,1315.0,42598.0,1183.0,15134.0,38.5,18095.0,7730.0,5877.0,1399.0,2034.0
130,60623,14,03/29/2020,04/04/2020,83.0,133.0,90.0,144.4,212,440,230,477.7,0.4,0.3,5,8,5.4,8.7,92108,60623-14,POINT (-87.717446 41.850321),Illinois,"Cook County, DuPage County",85979.0,2508.0,26098.0,56864.0,28488.0,36.4,31935.0,6892.0,5228.0,3766.0,2349.0
131,60623,18,04/26/2020,05/02/2020,616.0,1516.0,669.0,1645.9,1311,3383,1423,3672.9,0.5,0.4,12,47,13.0,51.0,92108,60623-18,POINT (-87.717446 41.850321),Illinois,"Cook County, DuPage County",85979.0,2508.0,26098.0,56864.0,28488.0,36.4,31935.0,6892.0,5228.0,3766.0,2349.0
132,60623,13,03/22/2020,03/28/2020,41.0,50.0,44.0,54.3,147,228,160,247.5,0.3,0.2,3,3,3.3,3.3,92108,60623-13,POINT (-87.717446 41.850321),Illinois,"Cook County, DuPage County",85979.0,2508.0,26098.0,56864.0,28488.0,36.4,31935.0,6892.0,5228.0,3766.0,2349.0
133,60623,17,04/19/2020,04/25/2020,385.0,900.0,418.0,977.1,881,2072,956,2249.5,0.4,0.4,12,35,13.0,38.0,92108,60623-17,POINT (-87.717446 41.850321),Illinois,"Cook County, DuPage County",85979.0,2508.0,26098.0,56864.0,28488.0,36.4,31935.0,6892.0,5228.0,3766.0,2349.0
134,60623,16,04/12/2020,04/18/2020,210.0,515.0,228.0,559.1,452,1191,491,1293.0,0.5,0.4,9,23,9.8,25.0,92108,60623-16,POINT (-87.717446 41.850321),Illinois,"Cook County, DuPage County",85979.0,2508.0,26098.0,56864.0,28488.0,36.4,31935.0,6892.0,5228.0,3766.0,2349.0
135,60623,10,03/01/2020,03/07/2020,,,,,3,3,3,3.3,,,0,0,0.0,0.0,92108,60623-10,POINT (-87.717446 41.850321),Illinois,"Cook County, DuPage County",85979.0,2508.0,26098.0,56864.0,28488.0,36.4,31935.0,6892.0,5228.0,3766.0,2349.0
136,60623,11,03/08/2020,03/14/2020,,,,,4,7,4,7.6,,,0,0,0.0,0.0,92108,60623-11,POINT (-87.717446 41.850321),Illinois,"Cook County, DuPage County",85979.0,2508.0,26098.0,56864.0,28488.0,36.4,31935.0,6892.0,5228.0,3766.0,2349.0
137,60623,15,04/05/2020,04/11/2020,172.0,305.0,187.0,331.1,299,739,325,802.3,0.6,0.4,6,14,6.5,15.2,92108,60623-15,POINT (-87.717446 41.850321),Illinois,"Cook County, DuPage County",85979.0,2508.0,26098.0,56864.0,28488.0,36.4,31935.0,6892.0,5228.0,3766.0,2349.0
138,60623,19,05/03/2020,05/09/2020,537.0,2053.0,583.0,2228.9,1093,4476,1187,4859.5,0.5,0.5,12,59,13.0,64.1,92108,60623-19,POINT (-87.717446 41.850321),Illinois,"Cook County, DuPage County",85979.0,2508.0,26098.0,56864.0,28488.0,36.4,31935.0,6892.0,5228.0,3766.0,2349.0
139,60623,12,03/15/2020,03/21/2020,9.0,9.0,10.0,9.8,74,81,80,87.9,0.1,0.1,0,0,0.0,0.0,92108,60623-12,POINT (-87.717446 41.850321),Illinois,"Cook County, DuPage County",85979.0,2508.0,26098.0,56864.0,28488.0,36.4,31935.0,6892.0,5228.0,3766.0,2349.0
140,60660,15,04/05/2020,04/11/2020,52.0,105.0,122.0,245.6,127,372,297,870.1,0.4,0.3,1,2,2.3,4.7,42752,60660-15,POINT (-87.666362 41.991062),Illinois,"Cook County, DuPage County",43242.0,22313.0,6131.0,7728.0,6946.0,29.5,25017.0,10551.0,6550.0,3498.0,1065.0
141,60660,10,03/01/2020,03/07/2020,,,,,0,0,0,0.0,,,0,0,0.0,0.0,42752,60660-10,POINT (-87.666362 41.991062),Illinois,"Cook County, DuPage County",43242.0,22313.0,6131.0,7728.0,6946.0,29.5,25017.0,10551.0,6550.0,3498.0,1065.0
142,60660,19,05/03/2020,05/09/2020,29.0,278.0,68.0,650.3,142,1088,332,2544.9,0.2,0.3,7,27,16.4,63.2,42752,60660-19,POINT (-87.666362 41.991062),Illinois,"Cook County, DuPage County",43242.0,22313.0,6131.0,7728.0,6946.0,29.5,25017.0,10551.0,6550.0,3498.0,1065.0
143,60660,11,03/08/2020,03/14/2020,,,,,12,12,28,28.1,,,0,0,0.0,0.0,42752,60660-11,POINT (-87.666362 41.991062),Illinois,"Cook County, DuPage County",43242.0,22313.0,6131.0,7728.0,6946.0,29.5,25017.0,10551.0,6550.0,3498.0,1065.0
144,60660,14,03/29/2020,04/04/2020,23.0,53.0,54.0,124.0,87,245,204,573.1,0.3,0.2,1,1,2.3,2.3,42752,60660-14,POINT (-87.666362 41.991062),Illinois,"Cook County, DuPage County",43242.0,22313.0,6131.0,7728.0,6946.0,29.5,25017.0,10551.0,6550.0,3498.0,1065.0
145,60660,18,04/26/2020,05/02/2020,51.0,249.0,119.0,582.4,247,946,578,2212.8,0.2,0.3,3,20,7.0,46.8,42752,60660-18,POINT (-87.666362 41.991062),Illinois,"Cook County, DuPage County",43242.0,22313.0,6131.0,7728.0,6946.0,29.5,25017.0,10551.0,6550.0,3498.0,1065.0
146,60660,12,03/15/2020,03/21/2020,7.0,8.0,16.0,18.7,53,65,124,152.0,0.1,0.1,0,0,0.0,0.0,42752,60660-12,POINT (-87.666362 41.991062),Illinois,"Cook County, DuPage County",43242.0,22313.0,6131.0,7728.0,6946.0,29.5,25017.0,10551.0,6550.0,3498.0,1065.0
147,60660,13,03/22/2020,03/28/2020,22.0,30.0,52.0,70.2,93,158,218,369.6,0.2,0.2,0,0,0.0,0.0,42752,60660-13,POINT (-87.666362 41.991062),Illinois,"Cook County, DuPage County",43242.0,22313.0,6131.0,7728.0,6946.0,29.5,25017.0,10551.0,6550.0,3498.0,1065.0
148,60660,17,04/19/2020,04/25/2020,33.0,198.0,77.0,463.1,164,699,384,1635.0,0.2,0.3,8,17,18.7,39.8,42752,60660-17,POINT (-87.666362 41.991062),Illinois,"Cook County, DuPage County",43242.0,22313.0,6131.0,7728.0,6946.0,29.5,25017.0,10551.0,6550.0,3498.0,1065.0
149,60660,16,04/12/2020,04/18/2020,60.0,165.0,140.0,385.9,163,535,381,1251.4,0.4,0.3,7,9,16.4,21.1,42752,60660-16,POINT (-87.666362 41.991062),Illinois,"Cook County, DuPage County",43242.0,22313.0,6131.0,7728.0,6946.0,29.5,25017.0,10551.0,6550.0,3498.0,1065.0
150,60608,18,04/26/2020,05/02/2020,288.0,863.0,348.0,1043.0,956,2614,1155,3159.3,0.3,0.3,9,23,10.9,27.8,82739,60608-18,POINT (-87.670366 41.849879),Illinois,"Cook County, DuPage County",79205.0,15148.0,13657.0,40146.0,15619.0,29.4,34418.0,9729.0,7627.0,6267.0,1531.0
151,60608,14,03/29/2020,04/04/2020,90.0,155.0,109.0,187.3,194,491,234,593.4,0.5,0.3,1,1,1.2,1.2,82739,60608-14,POINT (-87.670366 41.849879),Illinois,"Cook County, DuPage County",79205.0,15148.0,13657.0,40146.0,15619.0,29.4,34418.0,9729.0,7627.0,6267.0,1531.0
152,60608,19,05/03/2020,05/09/2020,248.0,1111.0,300.0,1342.8,668,3282,807,3966.7,0.4,0.3,5,28,6.0,33.8,82739,60608-19,POINT (-87.670366 41.849879),Illinois,"Cook County, DuPage County",79205.0,15148.0,13657.0,40146.0,15619.0,29.4,34418.0,9729.0,7627.0,6267.0,1531.0
153,60608,15,04/05/2020,04/11/2020,123.0,278.0,149.0,336.0,323,814,390,983.8,0.4,0.3,3,4,3.6,4.8,82739,60608-15,POINT (-87.670366 41.849879),Illinois,"Cook County, DuPage County",79205.0,15148.0,13657.0,40146.0,15619.0,29.4,34418.0,9729.0,7627.0,6267.0,1531.0
154,60608,16,04/12/2020,04/18/2020,120.0,398.0,145.0,481.0,355,1169,429,1412.9,0.3,0.3,6,10,7.3,12.1,82739,60608-16,POINT (-87.670366 41.849879),Illinois,"Cook County, DuPage County",79205.0,15148.0,13657.0,40146.0,15619.0,29.4,34418.0,9729.0,7627.0,6267.0,1531.0
155,60608,11,03/08/2020,03/14/2020,,,,,9,11,11,13.3,,,0,0,0.0,0.0,82739,60608-11,POINT (-87.670366 41.849879),Illinois,"Cook County, DuPage County",79205.0,15148.0,13657.0,40146.0,15619.0,29.4,34418.0,9729.0,7627.0,6267.0,1531.0
156,60608,10,03/01/2020,03/07/2020,,,,,2,2,2,2.4,,,0,0,0.0,0.0,82739,60608-10,POINT (-87.670366 41.849879),Illinois,"Cook County, DuPage County",79205.0,15148.0,13657.0,40146.0,15619.0,29.4,34418.0,9729.0,7627.0,6267.0,1531.0
